Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images,CITY,X,Y
4/17/2012 22:23,San Juan Capistrano,CA,USA,Light,3 weeks now,Blinking red Blue/green and White lights low in the horiz. far away and due W from san juan capistrano; moves; 3 wks. ((Star??)),4/18/2012,,San Juan Capistrano,-117.66539,33.49789
12/13/2011 13:30,San Juan Capistrano,CA,USA,Circle,30 seconds,3 orbs over Orange County Ca,12/17/2011,,San Juan Capistrano,-117.66539,33.49789
11/15/2008 19:30,San Juan Capistrano,CA,USA,Chevron,15 seconds,chevron shaped lights fly silently over San Juan Capistrano at high rate of speed,1/10/2009,,San Juan Capistrano,-117.66539,33.49789
9/14/2008 21:50,San Juan Capistrano,CA,USA,Circle,5 miniutes,"Rapid moving white light seen flying beneath full moon, 9-14-2008, from San Juan Capistrano, Orange County, CA",10/31/2008,,San Juan Capistrano,-117.66539,33.49789
6/25/2007 23:00,San Juan Capistrano,CA,USA,Disk,20 secs,((HOAX)) Gray Type A Alien form in metallic saucer with red glow and yellow beams.,8/7/2007,,San Juan Capistrano,-117.66539,33.49789
2/13/2006 18:45,San Juan Capistrano,CA,USA,Light,45 sec,While driving home to Carlsbad Ca on the 5 freeway I saw what looked like 6-8 weird blue lights almost the color of blue dimonds moving,3/11/2006,,San Juan Capistrano,-117.66539,33.49789
5/30/2004 12:00,San Juan Capistrano,CA,USA,Sphere,30 mins.,sali a sacar basura fuera de mi hogar para depositarla en los contenedores y al regresar a la casa observe que en el cielo habian mucha,6/4/2004,,San Juan Capistrano,-117.66539,33.49789
5/21/1993 1:00,San Juan Capistrano,CA,USA,Circle,Ten minutes,Driving on the freeway I came around a bend and saw a huge craft above me,9/9/2022,,San Juan Capistrano,-117.66539,33.49789
7/15/1987 2:00,San Juan Capistrano,CA,USA,Light,3 Seconds,"Flat ribbon of yellow light cuts swath across nighttime sky, then explodes.",3/19/2009,,San Juan Capistrano,-117.66539,33.49789
11/1/1969 7:00,San Juan Capistrano,CA,USA,Unknown,10 seconds,My brother saw a little man.,11/8/2003,,San Juan Capistrano,-117.66539,33.49789
11/1/1995 18:30,San Juan/San Clemente,CA,USA,Sphere,30 minutes,"Orange balls of light near Camp Pendleton - fire dept says it's planes dropping night illuminaiton balls, drills, this was around 1995",6/24/2014,,"San Juan, San Clemente",-79.55,-1.61667
12/11/2021 23:00,San Leandro,CA,USA,Light,30 minutes,A light in the sky over San Francisco Bay in close proximity to OAK airport.,12/19/2021,,San Leandro,-122.15856,37.72832
4/3/2021 14:38,San Leandro,CA,USA,Disk,21 seconds,"Blue UFO comes out of sky over San Leandro, California",4/23/2021,,San Leandro,-122.15856,37.72832
1/10/2020 7:00,San Leandro,CA,USA,Other,1hour and counting,I sit at the marina every morning for the sunrise to meditate and this morning I noticed above the cloud and fog line would appear to b,1/31/2020,,San Leandro,-122.15856,37.72832
6/11/2017 23:00,San Leandro,CA,USA,Light,1 hour,Strange Craft With Flashing Red and Green Lights Circling in the Sky.,6/15/2017,,San Leandro,-122.15856,37.72832
9/15/2016 0:00,San Leandro,CA,USA,Other,3 hours,"I have seen some of the most activity in the night sky than I’ve ever observed before in my life. First it was black, shimmering bla",11/4/2016,,San Leandro,-122.15856,37.72832
12/14/2015 23:59,San Leandro,CA,USA,Triangle,45 seconds,"Five, non-blinking red lights in triangle or A configuration, East Bay Area.",12/17/2015,,San Leandro,-122.15856,37.72832
3/3/2013 21:30,San Leandro,CA,USA,Sphere,5 minutes,"3 orange spheres moving in a line, no sound, leader stops momentarily, disappears straight up in to the sky, other two follow after.",4/12/2013,Yes,San Leandro,-122.15856,37.72832
6/27/2012 18:00,San Leandro,CA,USA,Disk,15 minutes,Two flat disk shaped long objects hovering in sky,10/30/2012,,San Leandro,-122.15856,37.72832
12/24/2011 4:40,San Leandro,CA,USA,Other,30 sec,"A quiet, dark and large floating arc moving from south to north towards downtown Oakland at 4:40 a.m.",1/12/2012,,San Leandro,-122.15856,37.72832
10/29/2011 23:46,San Leandro,CA,USA,Other,3 secs,lights werent in a specific order though seemed to be one craft. 7 lights all together almost like bent blade. lights were orangish red,12/12/2011,,San Leandro,-122.15856,37.72832
5/24/2011 22:15,San Leandro,CA,USA,Triangle,10 seconds,UFO San Leandro California,5/29/2011,,San Leandro,-122.15856,37.72832
8/29/2009 20:00,San Leandro,CA,USA,Disk,10 min,Saucer like object hoovering in circles with bright flashing lights moving across the sky,12/12/2009,,San Leandro,-122.15856,37.72832
8/20/2009 21:00,San Leandro,CA,USA,Circle,Hours,Wierd lights in the sky of the SF Bay.,8/27/2009,,San Leandro,-122.15856,37.72832
5/28/2009 3:00,San Leandro,CA,USA,Unknown,5 seconds,On april 28 2009 at 3 am pacific time an alien appeared in the living room as i was sleeping on the couch.,6/3/2010,,San Leandro,-122.15856,37.72832
1/18/2009 3:32,San Leandro,CA,USA,Rectangle,3 seconds,Large retangler object flamed out after 3 seconds traveling north east over northern california 3:32 AM,3/19/2009,,San Leandro,-122.15856,37.72832
9/2/2006 20:00,San Leandro,CA,USA,Disk,2 minutes,"My husband was driving on the I580 freeway from Oakland to Hayward, California. We were driving by San Leandro California when my 13 y",10/30/2006,,San Leandro,-122.15856,37.72832
5/4/2006 21:10,San Leandro,CA,USA,Circle,1-2 min.,four round ligths flying in triangle formation spoted over san leandro,5/15/2006,,San Leandro,-122.15856,37.72832
6/9/2004 0:00,San Leandro,CA,USA,Circle,15 mins,Humming oval shaped object with tiny red lights on bottom,6/18/2004,,San Leandro,-122.15856,37.72832
5/6/2004 3:00,San Leandro,CA,USA,Oval,20 min,Loud humming noise and oval shape with lights,6/4/2004,,San Leandro,-122.15856,37.72832
10/14/2003 19:58,San Leandro,CA,USA,Light,10 secinds,"parrallel lights coming towards me, no sound and then just disappeared",11/26/2003,,San Leandro,-122.15856,37.72832
10/12/2002 11:00,San Leandro,CA,USA,Disk,10 minutes,"Bright white disk, stationery for ten minutes, and then in an instant disappeared completely.",10/28/2002,,San Leandro,-122.15856,37.72832
8/8/1998 20:00,San Leandro,CA,USA,Chevron,hovering,"I first saw two bright yellowish beams in the sky, higher than clouds, and as I got closer, a black disc over the beams, tilted, and th",11/1/1998,,San Leandro,-122.15856,37.72832
8/12/1977 3:00,San Leandro,CA,USA,Disk,2 min,"A huge, maybe 100' wide, metalllic flying saucer. It hoovered quickly and swift, colorful lights at bottom",9/28/2003,,San Leandro,-122.15856,37.72832
6/19/1957 21:00,San Leandro,CA,USA,Light,1.5 minutes or so,"The night of Sputnik, a drag race in the sky of 5+ objects stole the show for us.",4/16/2005,,San Leandro,-122.15856,37.72832
6/14/2007 2:00,San Lorenzo,CA,USA,Light,2 hours,transforming light with shooting fireball,8/7/2007,,San Lorenzo,-57.51748,-25.34322
10/25/2003 22:00,San Lorenzo,CA,USA,Changing,15 minutes,"Tubular shaped thing,that changed shape and seemed to navigate its directions was flying over my home. several witnesses",10/31/2003,,San Lorenzo,-57.51748,-25.34322
5/21/2003 22:00,San Lorenzo,CA,USA,Light,1.5 Hours,Lights moving from west to east.,5/27/2003,,San Lorenzo,-57.51748,-25.34322
5/21/2003 21:30,San Lorenzo,CA,USA,Unknown,on going,"dim lights not moving lights solid,flying or gliding very high in the sky",5/27/2003,,San Lorenzo,-57.51748,-25.34322
5/20/1992 14:00,San Lorenzo,CA,USA,Circle,5 min,"Circular, 2 storys, rotating mirrored windows",4/30/2004,,San Lorenzo,-57.51748,-25.34322
6/1/1965 21:00,San Lorenzo,CA,USA,Light,5-10 min,Two objects rendevous at the moon.,3/7/1998,,San Lorenzo,-57.51748,-25.34322
12/15/2007 20:00,San Lucas,CA,USA,Sphere,10-20 seconds,"I have NEVER seen anything like this large, bright, hovering sphere that changed colors.",6/12/2008,,San Lucas,-65.13265,-20.04722
10/15/2002 3:35,San Luis Obisbo,CA,USA,Unknown,UNKNOWN,Extraterrestrial being in Camp San Luis Obisbo.,1/7/2015,,San Luis Obisbo,-120.66275,35.28579
1/26/2021 18:35,San Luis Obispo,CA,USA,Unknown,<1 second,"Took place in under a second, drone-like, traveling potentially 100-300 mph, extremely bright, covered in lights.",3/2/2021,,San Luis Obispo,-120.66275,35.28579
2/5/2019 23:08,San Luis Obispo,CA,USA,Light,2 minutes,I thought was irregular aircraft light however it was flashing like it was made of fire.,2/7/2019,,San Luis Obispo,-120.66275,35.28579
2/20/2016 23:45,San Luis Obispo,CA,USA,Fireball,3 minutes,"Orange fireball, emitted a blinking object and flew upwards until it was as small as a star.",2/26/2016,,San Luis Obispo,-120.66275,35.28579
11/10/2015 18:00,San Luis Obispo,CA,USA,Unknown,10 minutes,Erratic light movement.,11/19/2015,,San Luis Obispo,-120.66275,35.28579
11/7/2015 18:00,San Luis Obispo,CA,USA,Circle,15 minutes,Very bright beam of blue light cut across the night sky. Origin was a small circular obj. ((NUFORC Note: US Navy missile launch. PD)),11/19/2015,,San Luis Obispo,-120.66275,35.28579
10/21/2015 5:30,San Luis Obispo,CA,USA,Oval,3 minutes,Ontario Rd. flaming object moving slowly like Helicopter shaped an speeds from south to Norht west few sparks like not a solid trail.,10/29/2015,,San Luis Obispo,-120.66275,35.28579
12/29/2014 19:00,San Luis Obispo,CA,USA,Fireball,4 seconds,Large white object with trailing fire. ((NUFORC Note: Multiple witnesses. Possible bright meteor. PD)),1/7/2015,,San Luis Obispo,-120.66275,35.28579
11/15/2014,San Luis Obispo,CA,USA,,,"At night remote bluff in Cen Cal. Spotted 30+ highly advanced ""stars"" until next am, witnessed un-nerving things.",11/21/2014,,San Luis Obispo,-120.66275,35.28579
6/13/2013 16:30,San Luis Obispo,CA,USA,Disk,30 seconds,A patterned flying object hovers until I completely pass by.,12/12/2013,,San Luis Obispo,-120.66275,35.28579
5/28/2013 13:30,San Luis Obispo,CA,USA,Disk,snapshot,"Disc-shaped, possibly metallic, seemingly light-reflecting, object seen in photograph, but didn't notice it when I took the picture.",6/2/2013,,San Luis Obispo,-120.66275,35.28579
3/15/2009 19:58,San Luis Obispo,CA,USA,Circle,3 minutes,03-15-09 ROUND VENSUS SIZE OBJECT MOVING SOUTH TO NORTH JOGING EAST TO WEST,3/19/2009,,San Luis Obispo,-120.66275,35.28579
11/21/2008,San Luis Obispo,CA,USA,Light,10-15 min.,bright lights fast percise in movement no noise. ((NUFORC Note: Possible advertising lights?? PD)),1/10/2009,,San Luis Obispo,-120.66275,35.28579
11/4/2008 1:00,San Luis Obispo,CA,USA,Cylinder,3 minutes,Gold cylinder light hovering over freeway and then flashes as I got closer,1/10/2009,,San Luis Obispo,-120.66275,35.28579
9/19/2008 23:40,San Luis Obispo,CA,USA,Changing,6 minutes,"a star that turned 10 times its size, got dim again, and then black, over and over , moving by perfumo canyon",10/31/2008,,San Luis Obispo,-120.66275,35.28579
6/7/2008 22:00,San Luis Obispo,CA,USA,Other,thirty minutes (approx),Bishop's peak visitor?,7/5/2008,,San Luis Obispo,-120.66275,35.28579
8/27/2007 4:34,San Luis Obispo,CA,USA,Circle,4-5 seconds,"Round, white, slow moving object seen in San Luis Obispo California",10/8/2007,,San Luis Obispo,-120.66275,35.28579
3/16/2004 22:10,San Luis Obispo,CA,USA,Flash,3 seconds,"3 lights flash less than seconds apart in a row to the right - with a ""fading"" effect.",3/17/2004,,San Luis Obispo,-120.66275,35.28579
10/23/2003 6:30,San Luis Obispo,CA,USA,Changing,8 seconds,fireball flying in a straight path across the horizon,10/31/2003,,San Luis Obispo,-120.66275,35.28579
9/11/2002 22:00,San Luis Obispo,CA,USA,Light,20 seconds,"MY WIFE AND I WERE CAMPING AT LAKE NACIMENTO IN SAN LUIS COUNTY,, IT WAS 22:00 APROX. WE WERE LOOKING NORTH NORTH EAST ,, NO MOON,,..",10/31/2003,,San Luis Obispo,-120.66275,35.28579
4/14/2000 3:00,San Luis Obispo,CA,USA,Oval,60 seconds,"Oval/egg shaped metalic craft hovered 3am over San Luis Obispo, then accelerating South at blinding speed.",4/1/2001,,San Luis Obispo,-120.66275,35.28579
5/24/1995 3:00,San Luis Obispo,CA,USA,Circle,five seconds,red light moving in a circular motion,9/21/2000,,San Luis Obispo,-120.66275,35.28579
5/14/1973 16:00,San Luis Obispo,CA,USA,Unknown,5 minutes,"It made a 90 degree turn at a high rate of speed, and disappeared through the atmosphere.",10/15/2002,,San Luis Obispo,-120.66275,35.28579
6/10/2008 20:55,San Luis Obispo/Morro Bay (between),CA,USA,Cylinder,less than 5 seconds,"Bright white cyl. Obj. near Hollister Peak in San Luis Obispo Co., CA, on June 10, 2008. ((NUFORC Note: Several other reports. PD))",6/12/2008,,"San Luis Obispo, Morro Bay",-120.84669,35.36692
9/21/2022 19:31,San Marcos,CA,USA,Formation,4 minutes,"Two red lights in formation, roughly 400 feet apart, moving south close to horizon",10/8/2022,,San Marcos,-117.16069,33.14115
1/8/2022 18:35,San Marcos,CA,USA,Circle,4 minutes,A red orb shaped object that slowly went black,3/4/2022,,San Marcos,-117.16069,33.14115
9/7/2021 22:41,San Marcos,CA,USA,Chevron,<3 minutes,"Chevron shaped UFO San Marcos, CA",10/19/2021,,San Marcos,-117.16069,33.14115
2/24/2019 17:36,San Marcos,CA,USA,Other,15 minutes,black mass hovering/circling slowly in sky with white lights & white aura.,5/1/2020,,San Marcos,-117.16069,33.14115
4/10/2017 19:00,San Marcos,CA,USA,Light,<5 seconds,Sudden Green/Blue flash over entire sky with source in the west toward the coast in Oceanside-Carlsbad.,4/13/2017,,San Marcos,-117.16069,33.14115
11/19/2016 20:00,San Marcos,CA,USA,Circle,30 minutes,Group of 10-15 small circular lights in San Marcos.,12/5/2016,,San Marcos,-117.16069,33.14115
8/22/2014 20:15,San Marcos,CA,USA,Light,15 minutes,Hovering and Accelerating Multi-colored Light.,8/29/2014,,San Marcos,-117.16069,33.14115
7/11/2014 6:10,San Marcos,CA,USA,Diamond,10 minutes,Black red striped organic shape shifting craft,7/11/2014,,San Marcos,-117.16069,33.14115
7/4/2014 21:05,San Marcos,CA,USA,,10 minutes,"Green and Red Lights hovering, zig-zagging above San Marcos, California July 4, 2104.",7/5/2014,,San Marcos,-117.16069,33.14115
4/30/2014 22:00,San Marcos,CA,USA,Fireball,2 seconds,Orange fireball in southwest sky.,5/8/2014,,San Marcos,-117.16069,33.14115
8/17/2013 21:24,San Marcos,CA,USA,Light,15 minutes,"Three glowing lights, leaving and returning",8/30/2013,,San Marcos,-117.16069,33.14115
7/26/2013 21:30,San Marcos,CA,USA,Light,3 minutes,The fact i have seen this thing drop something...which does worry me,8/30/2013,,San Marcos,-117.16069,33.14115
7/10/2013 23:30,San Marcos,CA,USA,Triangle,15 minutes,"UFO sighting above San Marcos, CA.",7/14/2013,,San Marcos,-117.16069,33.14115
4/9/2012 12:05,San Marcos,CA,USA,Circle,15:00,Bright orange object,4/18/2012,,San Marcos,-117.16069,33.14115
4/6/2010 20:57,San Marcos,CA,USA,Oval,30 seconds,Out of this world looking craft!,4/13/2010,,San Marcos,-117.16069,33.14115
12/1/2008 6:00,San Marcos,CA,USA,Light,3 hours,Two light objects near where the Moon. ((NUFORC Note: Venus and Jupiter are near Moon. PD)),1/10/2009,,San marcos,-117.16069,33.14115
11/13/2007 20:30,San Marcos,CA,USA,Formation,15 minutes,we are seeing a 5 light formation in a cross pattern for many minutes with little red lights erratically flying around the right side,11/28/2007,,San Marcos,-117.16069,33.14115
2/24/2005 13:30,San Marcos,CA,USA,Circle,5 mins.,"Balls of Fire ((NUFORC Note: Witness, a student, elects to remain totally anonymous. PD))",4/16/2005,,San Marcos,-117.16069,33.14115
11/25/2004 23:15,San Marcos,CA,USA,Light,1-2 Minutes,Orange Light over Highway 78,12/14/2004,,San Marcos,-117.16069,33.14115
9/5/2003 23:45,San Marcos,CA,USA,Circle,5 minutes,I was leaving my friends house after swiming in the pool and I had one friend with me and it was about 1145 at night and i was fallowin,9/9/2003,,San Marcos,-117.16069,33.14115
8/23/2003 23:00,San Marcos,CA,USA,Other,15 minutes,Moving lights with very bright colors moving from horizon to horizon.,9/4/2003,,San Marcos,-117.16069,33.14115
8/23/2003 21:10,San Marcos,CA,USA,Light,about 10 minutes,Bright green in formation --others smaller following.,8/28/2003,,San Marcos,-117.16069,33.14115
10/15/2002 14:00,San Marcos,CA,USA,Cigar,momentary,I was able to capture an UFO using still photography,11/4/2002,,San Marcos,-117.16069,33.14115
9/16/2002 4:15,San Marcos,CA,USA,Changing,1 1/2hrs at least,Captured on film 9/16/02 Southern California Sky,9/19/2002,,San Marcos,-117.16069,33.14115
1/18/1999 2:00,San Marcos,CA,USA,Light,1 hour & 15 min,"I awoke suddenly at 2:00a.m. & looked out into the sky and saw what I thought to be a very bright falling star. It disappeard, & though",2/16/1999,,San Marcos,-117.16069,33.14115
8/12/1998 21:09,San Marcos,CA,USA,Oval,about 10 minutes,"Friend and I were driving down the highway...moderate traffic. I noticed the aircraft first, it was hoovering over the freeway about 30",11/1/1998,,San Marcos,-117.16069,33.14115
01/302020 19:15,San marcos,CA,USA,Other,2 minutes,Four lights in a single line in the eastern sky. Lights were Low on the horizon. Lights were traviling slowly to the north.,1/31/2020,,San Marcos,-117.16069,33.14115
11/25/2004 23:30,San Marcos & Escondido,CA,USA,Light,2 Minutes,SMALL ORANGE LIGHT - flew low over Hwy 78 and then South along I-15 (nearly overhead) with seemingly no visible craft attacted to it.,12/3/2004,,"San Marcos, Escondido",-117.08234,33.12354
12/21/2004 6:30,"San Marcos (Escondido, Rancho Bernardo)",CA,USA,Other,20 mins,enormous size blue ufo followed over 3 cities,1/11/2005,,"San Marcos, Escondido",-117.08234,33.12354
8/25/2014 22:28,San Marcos/Vista,CA,USA,Light,40-60 seconds,"One light would get brighter (bigger), while this happened the other got less bright (smaller). The lights were a yellow/gold.",8/29/2014,,"San Marcos, Vista",-117.16069,33.14115
12/23/2007 12:30,San Marino,CA,USA,Diamond,15 minutes,"In daylight, Slow moving object rotated above reflecting off sun for 15 minutes until I lost sight of it.",1/21/2008,,San Marino,12.44287,43.93947
12/23/2007 21:00,San Martin,CA,USA,Unknown,2-3 minutes,4-5 tight circle red-white-green-blue BRIGHT lights over Morgan Hill,3/4/2008,,San Martin,-58.53927,-34.57784
1/3/2007 16:40,San Martin,CA,USA,Circle,3 min,"bright light strait up in clear blue sky,did not move or blink,very noticeable.",2/1/2007,,San Martin,-58.53927,-34.57784
4/20/2021 6:02,San Mateo,CA,USA,Light,12 seconds,420 morning zig zag white light,4/23/2021,,San Mateo,121.1383,14.71869
10/5/2018 20:00,San Mateo,CA,USA,Unknown,2-6 minutes,"Plane like object splitting into 4 pieces on fire, then coming straight down in sky together, seen by other plane which turned around,",10/12/2018,,San Mateo,121.1383,14.71869
7/27/2016 21:30,San Mateo,CA,USA,Fireball,4 minutes,Fireball with long tail gliding through the sky very slowly and l low in the sky. ((NUFORC Note: Chinese rocket re-entry. PD)),8/2/2016,,San Mateo,121.1383,14.71869
7/4/2015 21:25,San Mateo,CA,USA,Light,45 seconds,Fast moving light on 4th of July.,7/6/2015,,San Mateo,121.1383,14.71869
11/14/2014 19:50,San Mateo,CA,USA,Other,1 minute,"A new scooter shaped aircraft like something from the Jetsons, but more likea hemi police bike.",11/26/2014,,San Mateo,121.1383,14.71869
5/31/2014 21:40,San Mateo,CA,USA,Light,20+ minutes,"Star-like lights and ""shooting stars"" moving high across the sky.",6/4/2014,,San Mateo,121.1383,14.71869
3/30/2013 0:13,San Mateo,CA,USA,Light,1 minute,Strange light orb over lake.,5/15/2013,,San Mateo,121.1383,14.71869
11/29/2012 15:00,San Mateo,CA,USA,Light,10 seconds,Yellow stationary light in the sky low on the horizon that was stationary for at least 10 seconds and then disappeared suddenly.,12/20/2012,,San Mateo,121.1383,14.71869
6/9/2012 2:30,San Mateo,CA,USA,Light,3 Minutes,Light in the sky flashing 11 seconds as if rotating about the craft the same way a lighthouse does. object/light high in the sky moving,6/14/2012,,San Mateo,121.1383,14.71869
11/2/2010 19:05,San Mateo,CA,USA,Triangle,6 seconds,"Large, dark triangular stealth aircraft with no lighting traveling south at 1500 ft just after dark.",11/21/2010,,San Mateo,121.1383,14.71869
9/29/2010 21:00,San Mateo,CA,USA,Light,1 min.,UFO sighting and Flashing lights over San Mateo California,11/21/2010,,San Mateo,121.1383,14.71869
5/17/2006 20:25,San Mateo,CA,USA,Unknown,5-7 minutes,"2 bright streaks of light with dark object above them observed in clear, cloudless sky.",7/16/2006,,San Mateo,121.1383,14.71869
3/28/2004 17:45,San Mateo,CA,USA,Disk,one minute,"Black saucer, hovering 200-300 feet from ground.",4/9/2004,,San Mateo,121.1383,14.71869
12/3/2001 19:00,San Mateo,CA,USA,Sphere,5 minutes,A spherical craft shot into the air from a large patch of intensely bright light.,1/11/2002,,San Mateo,121.1383,14.71869
11/17/2001 1:27,San Mateo,CA,USA,Triangle,25 seconds,I saw a dark triangle shaped craft with three red dots on the bottom of the craft moving at a fast speed.,11/20/2001,,San Mateo,121.1383,14.71869
11/5/1999 17:30,San Mateo,CA,USA,Disk,10 seconds,"Long overdue addtional info, glowing saucer shape rush hour traffic",12/14/2017,,San Mateo,121.1383,14.71869
10/16/1999 19:00,San Mateo,CA,USA,Disk,1.3,The object was in the northern sky for approximately 1.5 hours on the evening of 10/16/99. It was saucer-like shape with a very bright,10/19/1999,,San Mateo,121.1383,14.71869
10/15/1996 0:45,San Mateo,CA,USA,Light,10 Minutes,Silent Close Range White Light seen on Highway 280 south of Highway 92. Witnessed by 3.,12/19/2003,,San Mateo,121.1383,14.71869
1/22/1970 10:00,San Mateo,CA,USA,Sphere,30 Seconds,Schools kids witness UFO,12/12/2011,,San Mateo,121.1383,14.71869
5/1/2022 4:00,San Miguel,CA,USA,Sphere,4-6 seconds,"Object observed flying southwest to northeast over the sky, resembling a shooting star, then making unreasonable movements.",5/31/2022,,San Miguel,-88.18333,13.48333
9/11/2013 21:00,San Miguel,CA,USA,Triangle,2 minutes,The red light and the portal.,9/30/2013,,San Miguel,-88.18333,13.48333
2/2/1999 6:40,San Miguel,CA,USA,Fireball,30 seconds,"Object was flying low on horizon in SSE direction. Object was just above the ground fog. Bright light, followed by blue/red lights.",2/16/1999,,San Miguel,-88.18333,13.48333
5/1/2006 21:00,San Onofre,CA,USA,Light,3 seconds,Light caught on camera while camping at San Onofre.,10/30/2006,,San Onofre,-75.52499,9.73698
4/6/2019 15:00,San Pablo,CA,USA,Triangle,3 minutes,It was around three pm and my wife called me to look up. This UFO was chasing a commercial airliner. ((anonymous report)),1/31/2020,,San Pablo,-122.34239,37.96033
10/16/2018 7:55,San Pablo,CA,USA,Other,1 minute,Looked as if it were a satellite until it lit up like a bright light until the plane passed. ((NUFORC Note: Possible Iridium sa,10/18/2018,,San Pablo,-122.34239,37.96033
2/20/2017 22:00,San Pablo,CA,USA,,1 seconds,"Bright blue flash lit up sky, yard, whole back meadow, giant eucalyptus and oaks like it was daytime, but silent.",2/22/2017,,San Pablo,-122.34239,37.96033
11/7/2015 18:15,San Pablo,CA,USA,Other,3 minutes,Light coming out of cloud I thought was a helicopter with spot light behind a cloud. ((NUFORC Note: U. S. Navy missile launch. PD)),11/19/2015,,San Pablo,-122.34239,37.96033
11/14/2010 19:33,San Pablo,CA,USA,Circle,20 seconds,12 circle objects flying over san pablo ca,11/21/2010,,San Pablo,-122.34239,37.96033
1/4/2010 19:00,San Pablo,CA,USA,Unknown,4 hours,"Extremely high, hovering object blinking various colors with red light on top seen from San Pablo. ((NUFORC Note: Sirius?? PD))",1/5/2011,,San Pablo,-122.34239,37.96033
1/12/2009 8:30,San Pablo,CA,USA,Formation,45 min,Many star like objects fly in formation then blink out as they fly toward coast,3/19/2009,,San Pablo,-122.34239,37.96033
7/1/2001 2:45,San Pablo,CA,USA,Circle,few seconds,"bright moon sized object appeared to be over hills in Marin county as seen from Contra Costa County, Ca",8/5/2001,,San Pablo,-122.34239,37.96033
2/26/2009 17:00,San Pablo Bay (on Napa River),CA,USA,Egg,,spaceship like craft or object seen in the area of the sloughs off of the napa river and San Pablo Bay.,2/14/2010,,San Pablo Bay,-122.34239,37.96033
6/4/2021 17:56,San Pedro,CA,USA,Unknown,3 minutes,Floating shade above an old base on the ocean in San Pedro.,7/31/2021,,San Pedro,121.05311,14.34258
5/16/2021 14:30,San Pedro,CA,USA,Circle,10-15 seconds,Unbelievable! Very large circle shadow drifted across the water and docks at the port of los angeles headed north east.shadow was about,5/20/2021,,San Pedro,121.05311,14.34258
12/25/2020 9:00,San Pedro,CA,USA,Changing,45 minutes,"Outside of my window on Christmas day (from second story apartment), I had a strange feeling to look outside and so I did. I noticed im",1/19/2021,,San Pedro,121.05311,14.34258
12/10/2019 21:40,San Pedro,CA,USA,Teardrop,20 minutes,White glowing object over the night sky,12/19/2019,,San Pedro,121.05311,14.34258
10/31/2019 6:18,San Pedro,CA,USA,Light,1 second,Shooting star like Object darting around sky in the shape of a fishing hook.,12/1/2019,,San Pedro,121.05311,14.34258
2/7/2019 2:00,San Pedro,CA,USA,Changing,1 minute,There was 1 bright white light then another white light and a red light came together to form a triangle.,2/14/2019,,San Pedro,121.05311,14.34258
11/26/2018 19:55,San Pedro,CA,USA,Triangle,3 minutes,V-shaped formation of lights over Long Beach /Orange County area.,11/30/2018,,San Pedro,121.05311,14.34258
10/7/2018 19:26,San Pedro,CA,USA,,,weird lights in the sky of san pedro last night. I have pictures if i can only upload them. ((NUFORC Note: Rocket launch. PD)),10/12/2018,,San Pedro,121.05311,14.34258
9/23/2017 22:50,San Pedro,CA,USA,Fireball,1 minute,Brilliant white sphere in front of a glowing crescent that traveled above the LA Harbor. ((NUFORC Note: Rocket launch. PD)),9/28/2017,,San Pedro,121.05311,14.34258
12/17/2016 21:00,San Pedro,CA,USA,Other,2 hours,Object changing colors and slowly going up into the sky. Bright and almost not moving at all. ((NUFORC Note: Sirius? PD)),12/21/2016,Yes,San Pedro,121.05311,14.34258
9/3/2016 20:50,San Pedro,CA,USA,Circle,3 minutes,"Circular Flashing object in eastern sky, amber/fire orange in color. sighting lasted for aporoximately 3 minutes. Object was pulsing un",9/9/2016,,San Pedro,121.05311,14.34258
12/15/2015 13:30,San Pedro,CA,USA,Disk,5 minutes,"Blue Violet disk over Santa Catalina Island in San Pedro, CA. ((NUFORC Note: Lens flares, caused by the Sun. PD))",12/17/2015,,San Pedro,121.05311,14.34258
6/29/2015 21:30,San Pedro,CA,USA,Unknown,12 minutes,((NUFORC Note: Planets. PD)) I'm looking off the balcony looking W and I see 2 lights one bright and one right above it but smaller.,7/3/2015,,San Pedro,121.05311,14.34258
3/28/2015 23:42,San Pedro,CA,USA,Circle,2minutes and 41 seconds,It was two circle balls of light moving right next to eachother moving side to side and jus disappeared out of nowhere,9/9/2022,,San Pedro,121.05311,14.34258
1/7/2015 13:31,San Pedro,CA,USA,Other,,"Saw a bright object in high clouds, not moving, reflected light, then moved toward left, went out of my view. several minutes.",1/16/2015,,San Pedro,121.05311,14.34258
5/29/2014 3:35,San Pedro,CA,USA,Light,2-3 seconds,I was outside having a smoke and witnessed a very bright blu,6/4/2014,,San Pedro,121.05311,14.34258
1/9/2014 16:50,San Pedro,CA,USA,Sphere,seconds,"Approximately at 4:50 pm, siting on my porch I observed a military fighter jet headed north west. Fixated on the speeding jet, I notice",1/10/2014,,San Pedro,121.05311,14.34258
11/6/2013 19:30,San Pedro,CA,USA,Flash,4 seconds,Fiery thick wide object flashes from sky towards l.a.harbor.,11/11/2013,,San Pedro,121.05311,14.34258
3/3/2013 20:00,San Pedro,CA,USA,Diamond,1 minute,Bright orange light seen over Southern California.,4/12/2013,,San Pedro,121.05311,14.34258
9/14/2012 0:00,San Pedro,CA,USA,Circle,continuing,Yellowish/orange circle seen by 2 people in LongBeach CA,9/24/2012,,San Pedro,121.05311,14.34258
